hprd_interaction_id	interactor_hprd_id	interactor_geneSymbol	interactor_refseq_id	experiment_type	reference_id
COM_563	04176	BUB1B	NP_001202.4	in vitro;in vivo	11283619
COM_563	04761	BUB3	NP_004716.1	in vitro;in vivo	11283619
COM_564	01439	APC	NP_000029.2	in vitro;in vivo	11912492
COM_564	04781	KIF3B	NP_004789.1	in vitro;in vivo	11912492
COM_564	05250	KIF3A	NP_008985.3	in vitro;in vivo	11912492
COM_565	01443	KCNA2	NP_004965.1	in vitro;in vivo	14592966
COM_565	03089	KCNAB1	NP_751892.1	in vitro;in vivo	14592966
COM_565	03825	CNTNAP1	NP_003623.1	in vitro;in vivo	14592966
COM_565	06242	CNTN6	NP_055276.1	in vitro;in vivo	14592966
COM_565	07189	CNTN1	NP_001834.2	in vitro;in vivo	14592966
COM_565	07259	RTN4	NP_065393.1	in vitro;in vivo	14592966
COM_566	01443	KCNA2	NP_004965.1	in vivo	10624965
COM_566	03090	KCNAB2	NP_003627.1	in vivo	10624965
COM_566	05197	CNTNAP2	NP_054860.1	in vivo	10624965
COM_566	08885	KCNA1	NP_000208.2	in vivo	10624965
COM_567	01446	DLK1	NP_003827.3	in vivo	12036964
COM_567	03988	MFNG	NP_002396.2	in vivo	12036964
COM_567	05957	DLL1	NP_005609.3	in vivo	12036964
COM_568	01454	PHB	NP_002625.1	in vivo	15250827
COM_568	03683	NDUFS8	NP_002487.1	in vivo	15250827
COM_568	04285	NDUFS2	NP_004541.1	in vivo	15250827
COM_568	10355	NDUFS3	NP_004542.1	in vivo	15250827
COM_57	00110	ANK2	NP_001139.3	in vivo	14593108
COM_57	01659	SLC8A1	NP_066920.1	in vivo	14593108
COM_57	01684	SPTAN1	NP_001123910.1	in vivo	14593108
COM_57	01686	SPTB	NP_001020029.1	in vivo	14593108
COM_574	01463	PSMA3	NP_002779.1	in vivo	7811265
COM_574	01464	PSMA5	NP_002781.2	in vivo	7811265
COM_574	01514	PSMB9	NP_002791.1	in vivo	7811265
COM_574	01515	PSMB8	NP_683720.2	in vivo	7811265
COM_574	02629	PSMB5	NP_002788.1	in vivo	7811265
COM_574	02630	PSMB6	NP_002789.1	in vivo	7811265
COM_574	03603	PSMB1	NP_002784.1	in vivo	7811265
COM_574	03708	PSMB2	NP_002785.1	in vivo	7811265
COM_574	03709	PSMB3	NP_002786.2	in vivo	7811265
COM_574	03710	PSMB4	NP_002787.2	in vivo	7811265
COM_574	04170	PSMA1	NP_683877.1	in vivo	7811265
COM_574	04171	PSMA6	NP_002782.1	in vivo	7811265
COM_574	04940	PSMB7	NP_002790.1	in vivo	7811265
COM_574	05967	PSMA7	NP_002783.1	in vivo	7811265
COM_574	08907	PSMA2	NP_002778.1	in vivo	7811265
COM_574	10168	PSMA4	NP_002780.1	in vivo	7811265
COM_576	01468	EIF2AK2	NP_002750.1	in vivo	11526399
COM_576	03114	DNAJC3	NP_006251.1	in vivo	11526399
COM_576	05878	TIRAP	AAH32474.1	in vivo	11526399
COM_577	01468	EIF2AK2	NP_002750.1	in vivo	12609980
COM_577	03833	TRAF6	NP_665802.1	in vivo	12609980
COM_577	04011	MAP3K7	NP_663304.1	in vivo	12609980
COM_577	04324	TLR3	NP_003256.1	in vivo	12609980
COM_577	05483	MAP3K7IP2	NP_055908.1	in vivo	12609980
COM_58	00113	CD19	NP_001761.3	in vivo	1383329
COM_58	00399	CR2	NP_001006659.1	in vivo	1383329
COM_58	05122	IFITM1	NP_003632.3	in vivo	1383329
COM_58	08924	CD81	NP_004347.1	in vivo	1383329
COM_580	17463	ROBLD3	NP_054736.1	in vitro;in vivo	11266467
COM_580	01469	MAP2K1	NP_002746.1	in vitro;in vivo	11266467
COM_580	04485	MAPKSP1	NP_068805.1	in vitro;in vivo	11266467
COM_581	01470	PTPN11	NP_002825.3	in vivo	11466412
COM_581	01869	NTRK1	NP_002520.2	in vivo	11466412
COM_581	02627	RAPGEF1	NP_941372.1	in vivo	11466412
COM_581	03596	CRKL	NP_005198.1	in vivo	11466412
COM_581	05866	GAB2	NP_036428.1	in vivo	11466412
COM_581	08874	NGF	NP_002497.2	in vivo	11466412
COM_582	03905	AKAP1	NP_003479.1	in vitro;in vivo	12223483
COM_582	01486	PRKAR2B	NP_002727.2	in vitro;in vivo	12223483
COM_582	10782	C3orf15	NP_203528.2	in vitro;in vivo	12223483
COM_583	01494	EPHA2	NP_004422.2	in vitro	14988728
COM_583	02072	EFNB1	NP_004420.1	in vitro	14988728
COM_583	02820	TIAM1	NP_003244.2	in vitro	14988728
COM_584	01500	PRKCE	NP_005391.1	in vivo	12665800
COM_584	03005	CACNA1B	NP_000709.1	in vivo	12665800
COM_584	05799	PDLIM5	NP_006448.3	in vivo	12665800
COM_588	01530	PDHB	NP_000916.2	in vivo	7864652
COM_588	02002	PDHX	NP_003468.2	in vivo	7864652
COM_588	02006	DLD	NP_000099.2	in vivo	7864652
COM_588	03954	PDK1	NP_002601.1	in vivo	7864652
COM_59	00113	CD19	NP_001761.3	in vitro	7690834
COM_59	00399	CR2	NP_001006659.1	in vitro	7690834
COM_59	08924	CD81	NP_004347.1	in vitro	7690834
COM_590	01532	RABGGTB	NP_004573.2	in vitro	12620235
COM_590	02312	CHM	NP_000381.1	in vitro	12620235
COM_590	03547	RABGGTA	NP_878256.1	in vitro	12620235
COM_591	01532	RABGGTB	NP_004573.2	in vitro	11141079
COM_591	02312	CHM	NP_000381.1	in vitro	11141079
COM_591	03805	RAB7A	NP_004628.4	in vitro	11141079
COM_592	01536	RRAD	NP_004156.1	in vitro	9115241
COM_592	03672	CAMK2G	NP_751911.1	in vitro	9115241
COM_592	12127	CAMK2B	NP_001211.3	in vitro	9115241
COM_592	06532	CAMK2A	NP_057065.2	in vitro	9115241
COM_592	09653	CAMK2D	NP_001212.2	in vitro	9115241
COM_593	01538	RAB1A	NP_004152.1	in vitro	11285137
COM_593	03989	GOLGA2	NP_004477.3	in vitro	11285137
COM_593	06038	GORASP1	NP_114105.1	in vitro	11285137
COM_594	01549	RALA	NP_005393.2	in vitro;in vivo	9422736
COM_594	02262	REPS2	Q8NFH8	in vitro;in vivo	9422736
COM_594	09687	REPS1	NP_114128.3	in vitro;in vivo	9422736
COM_595	01552	PTPRF	NP_002831.2	in vivo	11931740
COM_595	02378	GRIA3	NP_000819.3	in vivo	11931740
COM_595	04392	PPFIA2	NP_003616.2	in vivo	11931740
COM_595	04726	GRIA2	NP_000817.2	in vivo	11931740
COM_596	01565	RPA1	NP_002936.1	in vivo	12754299
COM_596	01566	RPA2	NP_002937.1	in vivo	12754299
COM_596	03425	KIN	NP_036443.1	in vivo	12754299
COM_597	01570	PDE6A	NP_000431.2	in vitro;in vivo	10373499
COM_597	01571	PDE6B	NP_000274.2	in vitro;in vivo	10373499
COM_597	04056	PDE6D	NP_002592.1	in vitro;in vivo	10373499
COM_598	01574	RB1	NP_000312.2	in vitro	10490602
COM_598	01575	ARID4A	NP_002883.3	in vitro	10490602
COM_598	03143	HDAC1	NP_004955.2	in vitro	10490602
COM_598	05521	HDAC2	NP_001518.2	in vitro	10490602
COM_598	08950	HDAC3	NP_003874.2	in vitro	10490602
COM_60	00115	CD44	NP_000601.3	in vitro;in vivo	9472040,8858161
COM_60	00888	ICAM2	NP_000864.2	in vitro;in vivo	9472040,8858161
COM_60	01534	RDX	NP_002897.1	in vitro;in vivo	9472040,8858161
COM_60	06770	SPN	NP_003114.1	in vitro;in vivo	9472040,8858161
COM_600	01574	RB1	NP_000312.2	in vitro;in vivo	11500496,15367658
COM_600	09532	MORF4L1	NP_996670.1	in vitro;in vivo	11500496,15367658
COM_600	17589	MRFAP1	NP_150638.1	in vitro;in vivo	11500496,15367658
COM_602	01576	RBL2	NP_005602.3	in vivo	7760804
COM_602	01792	TFDP1	NP_009042.1	in vivo	7760804
COM_602	02983	E2F5	NP_001942.2	in vivo	7760804
COM_603	01576	RBL2	NP_005602.3	in vitro;in vivo	12789259
COM_603	02221	SUV39H1	NP_003164.1	in vitro;in vivo	12789259
COM_603	02983	E2F5	NP_001942.2	in vitro;in vivo	12789259
COM_603	03143	HDAC1	NP_004955.2	in vitro;in vivo	12789259
COM_603	04078	EP300	NP_001420.2	in vitro;in vivo	12789259
COM_604	01576	RBL2	NP_005602.3	in vitro	11319226
COM_604	02983	E2F5	NP_001942.2	in vitro	11319226
COM_604	03143	HDAC1	NP_004955.2	in vitro	11319226
COM_606	01577	RXRA	NP_002948.1	in vitro;in vivo	8616895
COM_606	02534	CREBBP	NP_004371.2	in vitro;in vivo	8616895
COM_606	06769	RARA	NP_000955.1	in vitro;in vivo	8616895
COM_609	04078	EP300	NP_001420.2	in vitro	12527917
COM_609	01615	DDX5	NP_004387.1	in vitro	12527917
COM_609	02534	CREBBP	NP_004371.2	in vitro	12527917
COM_61	00138	LRP1	NP_002323.2	in vitro;in vivo	11279011
COM_61	00387	MMP9	NP_004985.2	in vitro;in vivo	11279011
COM_61	02371	TIMP1	NP_003245.1	in vitro;in vivo	11279011
COM_610	01617	SNRNP70	NP_003080.2	in vitro	12456665
COM_610	01653	SNRPN	NP_073717.1	in vitro	12456665
COM_610	01872	U2AF2	NP_009210.1	in vitro	12456665
COM_610	02061	HCFC1	NP_005325.2	in vitro	12456665
COM_610	04869	EFTUD2	NP_004238.3	in vitro	12456665
COM_610	07389	PRPF3	NP_004689.1	in vitro	12456665
COM_611	01617	SNRNP70	NP_003080.2	in vivo	9016565
COM_611	01871	U2AF1	NP_006749.1	in vivo	9016565
COM_611	01872	U2AF2	NP_009210.1	in vivo	9016565
COM_611	02877	SF3A2	NP_009096.2	in vivo	9016565
COM_611	04628	SNRPB2	NP_003083.1	in vivo	9016565
COM_612	01617	SNRNP70	NP_003080.2	in vivo	11500380
COM_612	01871	U2AF1	NP_006749.1	in vivo	11500380
COM_612	12028	SF3B4	NP_005841.1	in vivo	11500380
COM_615	01653	SNRPN	NP_073717.1	in vivo	11713266
COM_615	01655	SNRPB	NP_937859.1	in vivo	11713266
COM_615	02646	SMN1	NP_000335.1	in vivo	11713266
COM_615	03694	CLNS1A	NP_001284.1	in vivo	11713266
COM_615	03999	SIP1	NP_003607.1	in vivo	11713266
COM_615	04955	PRMT5	NP_006100.2	in vivo	11713266
COM_615	05859	DDX20	NP_009135.4	in vivo	11713266
COM_615	07370	GEMIN4	NP_056536.2	in vivo	11713266
COM_616	01653	SNRPN	NP_073717.1	in vivo	10725331
COM_616	03999	SIP1	NP_003607.1	in vivo	10725331
COM_616	05859	DDX20	NP_009135.4	in vivo	10725331
COM_616	07370	GEMIN4	NP_056536.2	in vivo	10725331
COM_618	01655	SNRPB	NP_937859.1	in vitro;in vivo	12403470
COM_618	01872	U2AF2	NP_009210.1	in vitro;in vivo	12403470
COM_618	02098	NONO	NP_031389.3	in vitro;in vivo	12403470
COM_618	03391	SNRNP200	NP_054733.2	in vitro;in vivo	12403470
COM_618	04869	EFTUD2	NP_004238.3	in vitro;in vivo	12403470
COM_618	07284	SFPQ	NP_005057.1	in vitro;in vivo	12403470
COM_618	18043	SFRS12	NP_001070667.1	in vitro;in vivo	12403470
COM_62	00777	HSP90AA1	NP_001017963.2	in vitro	10913161
COM_62	01042	LARS	NP_064502.9	in vitro	10913161
COM_62	02186	RBMX	NP_002130.2	in vitro	10913161
COM_62	00142	RARS	NP_002878.2	in vitro	10913161
COM_62	00703	EPRS	NP_004437.2	in vitro	10913161
COM_62	02915	AIMP2	NP_006294.2	in vitro	10913161
COM_62	04361	DARS	NP_001340.2	in vitro	10913161
COM_62	07223	QARS	NP_005042.1	in vitro	10913161
COM_62	08864	MARS	NP_004981.2	in vitro	10913161
COM_621	02581	SCN1B	NP_950238.1	in vivo	6319405
COM_621	03208	SCN2B	NP_004579.1	in vivo	6319405
COM_622	01681	SOS1	NP_005624.2	in vivo	10499589
COM_622	02563	EPS8	NP_004438.3	in vivo	10499589
COM_622	04336	ABI1	NP_005461.2	in vivo	10499589
COM_624	01683	SPTBN1	NP_003119.2	in vitro	11274145
COM_624	01684	SPTAN1	NP_001123910.1	in vitro	11274145
COM_624	09126	EPB41L2	NP_001422.1	in vitro	11274145
COM_624	17900	PRDM12	NP_067632.2	in vitro	11274145
COM_627	01710	SYT1	NP_005630.1	in vitro	8999968
COM_627	01717	VAMP2	NP_055047.2	in vitro	8999968
COM_627	02637	SNAP25	NP_003072.2	in vitro	8999968
COM_627	05785	UNC13B	NP_006368.3	in vitro	8999968
COM_628	01710	SYT1	NP_005630.1	in vivo	7553862
COM_628	09233	CPLX1	NP_006642.1	in vivo	7553862
COM_628	01721	STX1A	NP_004594.1	in vivo	7553862
COM_628	04447	NAPA	NP_003818.2	in vivo	7553862
COM_63	01042	LARS	NP_064502.9	in vitro	12729910,9878398,1651330
COM_63	02832	IARS	NP_038203.2	in vitro	12729910,9878398,1651330
COM_63	02915	AIMP2	NP_006294.2	in vitro	12729910,9878398,1651330
COM_63	03249	KARS	AAG30114.1	in vitro	12729910,9878398,1651330
COM_63	04361	DARS	NP_001340.2	in vitro	12729910,9878398,1651330
COM_63	04676	AIMP1	NP_001135888.1	in vitro	12729910,9878398,1651330
COM_63	07223	QARS	NP_005042.1	in vitro	12729910,9878398,1651330
COM_63	08864	MARS	NP_004981.2	in vitro	12729910,9878398,1651330
COM_63	10931	EEF1E1	NP_004271.1	in vitro	12729910,9878398,1651330
COM_63	00142	RARS	NP_002878.2	in vitro	12729910,9878398,1651330
COM_63	00703	EPRS	NP_004437.2	in vitro	12729910,9878398,1651330
COM_630	01717	VAMP2	NP_055047.2	in vitro;in vivo	12853575
COM_630	01722	STX4	NP_004595.2	in vitro;in vivo	12853575
COM_630	02084	VAMP7	NP_005629.1	in vitro;in vivo	12853575
COM_630	04440	VTI1B	NP_006361.1	in vitro;in vivo	12853575
COM_630	07231	STX6	NP_005810.1	in vitro;in vivo	12853575
COM_631	01717	VAMP2	NP_055047.2	in vivo	8973549
COM_631	01722	STX4	NP_004595.2	in vivo	8973549
COM_631	03380	NSF	NP_006169.2	in vivo	8973549
COM_631	04447	NAPA	NP_003818.2	in vivo	8973549
COM_631	04711	VAMP3	NP_004772.1	in vivo	8973549
COM_632	01717	VAMP2	NP_055047.2	in vitro;in vivo	11278762,11101518,11786915
COM_632	02084	VAMP7	NP_005629.1	in vitro;in vivo	11278762,11101518,11786915
COM_632	04415	VAMP8	NP_003752.2	in vitro;in vivo	11278762,11101518,11786915
COM_632	04440	VTI1B	NP_006361.1	in vitro;in vivo	11278762,11101518,11786915
COM_632	04449	STX7	NP_003560.2	in vitro;in vivo	11278762,11101518,11786915
COM_632	04711	VAMP3	NP_004772.1	in vitro;in vivo	11278762,11101518,11786915
COM_632	05012	STX8	NP_004844.1	in vitro;in vivo	11278762,11101518,11786915
COM_633	01717	VAMP2	NP_055047.2	in vivo	9817754
COM_633	02637	SNAP25	NP_003072.2	in vivo	9817754
COM_633	04711	VAMP3	NP_004772.1	in vivo	9817754
COM_633	06059	STX12	NP_803173.1	in vivo	9817754
COM_633	17627	NAPB	NP_071363.1	in vivo	9817754
COM_634	01717	VAMP2	NP_055047.2	in vitro	12847087
COM_634	02637	SNAP25	NP_003072.2	in vitro	12847087
COM_634	05085	HGS	NP_004703.1	in vitro	12847087
COM_634	06059	STX12	NP_803173.1	in vitro	12847087
COM_635	04447	NAPA	NP_003818.2	in vitro;in vivo	7622514
COM_635	01721	STX1A	NP_004594.1	in vitro;in vivo	7622514
COM_635	03380	NSF	NP_006169.2	in vitro;in vivo	7622514
COM_636	01721	STX1A	NP_004594.1	in vitro;in vivo	9697855,1315316
COM_636	03380	NSF	NP_006169.2	in vitro;in vivo	9697855,1315316
COM_636	04447	NAPA	NP_003818.2	in vitro;in vivo	9697855,1315316
COM_636	17627	NAPB	NP_071363.1	in vitro;in vivo	9697855,1315316
COM_637	01717	VAMP2	NP_055047.2	in vitro	12200427
COM_637	01721	STX1A	NP_004594.1	in vitro	12200427
COM_637	09234	CPLX2	NP_006641.1	in vitro	12200427
COM_638	09299	VAPA	NP_003565.4	in vivo	10820264,12130530
COM_638	09300	VAPB	NP_004729.1	in vivo	10820264,12130530
COM_638	01722	STX4	NP_004595.2	in vivo	10820264,12130530
COM_638	04415	VAMP8	NP_003752.2	in vivo	10820264,12130530
COM_644	01737	CD8A	NP_001759.3	in vitro	2701945
COM_644	01772	CD1C	NP_001756.2	in vitro	2701945
COM_644	01775	CD1B	NP_001755.1	in vitro	2701945
COM_644	01776	CD1A	NP_001754.2	in vitro	2701945
COM_645	01737	CD8A	NP_001759.3	in vitro;in vivo	9790534,11102443,9804427,10444591,12124384
COM_645	03143	HDAC1	NP_004955.2	in vitro;in vivo	9790534,11102443,9804427,10444591,12124384
COM_645	03618	EIF3A	NP_003741.1	in vitro;in vivo	9790534,11102443,9804427,10444591,12124384
COM_645	04231	RBBP7	NP_002884.1	in vitro;in vivo	9790534,11102443,9804427,10444591,12124384
COM_645	04232	RBBP4	NP_005601.1	in vitro;in vivo	9790534,11102443,9804427,10444591,12124384
COM_645	04472	CHD4	AAH38596.1	in vitro;in vivo	9790534,11102443,9804427,10444591,12124384
COM_645	04540	SAP30	NP_003855.1	in vitro;in vivo	9790534,11102443,9804427,10444591,12124384
COM_645	04647	MBD2	NP_003918.1	in vitro;in vivo	9790534,11102443,9804427,10444591,12124384
COM_645	04653	MBD3	NP_003917.1	in vitro;in vivo	9790534,11102443,9804427,10444591,12124384
COM_645	05521	HDAC2	NP_001518.2	in vitro;in vivo	9790534,11102443,9804427,10444591,12124384
COM_645	07233	MTA2	NP_004730.2	in vitro;in vivo	9790534,11102443,9804427,10444591,12124384
COM_645	09690	SIN3A	NP_056292.1	in vitro;in vivo	9790534,11102443,9804427,10444591,12124384
COM_65	00146	ARRB1	NP_004032.2	in vivo	9501202
COM_65	03166	CCR2	NP_000638.1	in vivo	9501202
COM_65	00182	ADRBK1	NP_001610.2	in vivo	9501202
COM_650	01748	TCP1	NP_110379.2	in vitro	7953530
COM_650	08969	CCT3	NP_005989.3	in vitro	7953530
COM_650	06468	CCT5	NP_036205.1	in vitro	7953530
COM_650	06895	CCT2	NP_006422.1	in vitro	7953530
COM_650	06896	CCT7	NP_006420.1	in vitro	7953530
COM_650	05506	CCT4	NP_006421.2	in vitro	7953530
COM_651	01753	TAL1	NP_003180.1	in vitro	7568177
COM_651	02372	GATA1	NP_002040.1	in vitro	7568177
COM_651	01586	LMO2	NP_005565.2	in vitro	7568177
COM_651	00673	GATA2	NP_116027.2	in vitro	7568177
COM_651	00918	TCF3	NP_003191.1	in vitro	7568177
COM_654	01792	TFDP1	NP_009042.1	in vivo	15536069
COM_654	04251	E2F6	NP_001943.1	in vivo	15536069
COM_654	09941	EPC1	NP_079485.1	in vivo	15536069
COM_655	01793	NFYA	NP_002496.1	in vitro	9660784
COM_655	01794	NFYB	NP_006157.1	in vitro	9660784
COM_655	02737	SUB1	NP_006704.3	in vitro	9660784
COM_655	05633	NFYC	AAG28389.1	in vitro	9660784
COM_656	01794	NFYB	NP_006157.1	in vitro	9388234
COM_656	02829	HMGA1	NP_665906.1	in vitro	9388234
COM_656	05633	NFYC	AAG28389.1	in vitro	9388234
COM_658	01796	SP1	NP_612482.2	in vivo	11432852
COM_658	02995	SMAD4	NP_005350.1	in vivo	11432852
COM_658	04380	SMAD3	NP_005893.1	in vivo	11432852
COM_659	01799	GTF2E1	NP_005504.2	in vitro	9765293
COM_659	01803	GTF2F1	NP_002087.2	in vitro	9765293
COM_659	01807	GTF2H1	NP_005307.1	in vitro	9765293
COM_659	02436	TAF1	NP_004597.2	in vitro	9765293
COM_659	05377	CTDP1	NP_004706.3	in vitro	9765293
COM_659	08916	POLR2A	NP_000928.1	in vitro	9765293
COM_659	08928	GTF2B	NP_001505.1	in vitro	9765293
COM_66	00147	ARRB2	NP_004304.1	in vitro;in vivo	11090355
COM_66	03213	MAP2K4	NP_003001.1	in vitro;in vivo	11090355
COM_66	04207	MAPK10	NP_620448.1	in vitro;in vivo	11090355
COM_663	01808	ELF1	NP_758961.1	in vitro	11331597
COM_663	03417	EIF5	NP_001960.2	in vitro	11331597
COM_663	04881	EIF2S1	NP_004085.1	in vitro	11331597
COM_663	04888	EIF3D	NP_003744.1	in vitro	11331597
COM_663	06774	EIF4G1	NP_886553.2	in vitro	11331597
COM_663	06795	EIF3B	NP_003742.2	in vitro	11331597
COM_664	01809	ABL1	NP_009297.2	in vivo	9067577
COM_664	02627	RAPGEF1	NP_941372.1	in vivo	9067577
COM_664	03149	SOS2	NP_008870.2	in vivo	9067577
COM_664	03596	CRKL	NP_005198.1	in vivo	9067577
COM_665	01819	SRC	NP_005408.1	in vitro	11593413
COM_665	02276	PPP2R3B	NP_037371.2	in vitro	11593413
COM_665	04248	BCAR1	NP_055382.2	in vitro	11593413
COM_666	01819	SRC	NP_005408.1	in vitro;in vivo	10635328
COM_666	03833	TRAF6	NP_665802.1	in vitro;in vivo	10635328
COM_666	04031	TNFSF11	NP_003692.1	in vitro;in vivo	10635328
COM_667	01822	TGFBR1	NP_004603.1	in vivo	11278251
COM_667	01823	TGFBR2	NP_001020018.1	in vivo	11278251
COM_667	06902	SMURF1	NP_065162.1	in vivo	11278251
COM_669	01822	TGFBR1	NP_004603.1	in vitro	11438668
COM_669	04380	SMAD3	NP_005893.1	in vitro	11438668
COM_669	04819	AXIN1	NP_003493.1	in vitro	11438668
COM_67	00147	ARRB2	NP_004304.1	in vivo	11535606
COM_67	05515	RAMP1	NP_005846.1	in vivo	11535606
COM_67	11809	CALCRL	NP_005786.1	in vivo	11535606
COM_670	01851	TUBA4A	NP_005991.1	in vitro;in vivo	12482968
COM_670	01852	TUBB	NP_001060.1	in vitro;in vivo	12482968
COM_670	02826	RBBP5	NP_005048.2	in vitro;in vivo	12482968
COM_670	03664	MLL2	NP_003473.3	in vitro;in vivo	12482968
COM_670	05309	ASH2L	NP_004665.2	in vitro;in vivo	12482968
COM_670	05599	NCOA6	NP_054790.2	in vitro;in vivo	12482968
COM_670	06016	MLL3	NP_733751.2	in vitro;in vivo	12482968
COM_671	04334	GPAA1	NP_003792.1	in vivo	12052837
COM_671	05474	PIGK	NP_005473.1	in vivo	12052837
COM_671	15135	PIGS	NP_149975.1	in vivo	12052837
COM_671	15136	PIGT	NP_057021.2	in vivo	12052837
COM_671	01851	TUBA4A	NP_005991.1	in vivo	12052837
COM_671	01852	TUBB	NP_001060.1	in vivo	12052837
COM_672	01851	TUBA4A	NP_005991.1	in vitro;in vivo	7878030,8325901,8856662
COM_672	01852	TUBB	NP_001060.1	in vitro;in vivo	7878030,8325901,8856662
COM_672	07206	DCTN1	NP_004073.2	in vitro;in vivo	7878030,8325901,8856662
COM_674	01852	TUBB	NP_001060.1	in vitro	15082789
COM_674	03960	TUBA1B	NP_006073.2	in vitro	15082789
COM_674	16385	HAUS1	NP_612452.1	in vitro	15082789
COM_675	01852	TUBB	NP_001060.1	in vitro;in vivo	8706133
COM_675	04276	TBCC	NP_003183.1	in vitro;in vivo	8706133
COM_675	05227	TBCD	NP_005984.3	in vitro;in vivo	8706133
COM_675	05381	TBCE	NP_003184.1	in vitro;in vivo	8706133
COM_677	01853	TUBG1	NP_001061.2	in vivo	11694571
COM_677	10289	TUBGCP3	NP_006313.1	in vivo	11694571
COM_677	10616	TUBGCP4	NP_055259.2	in vivo	11694571
COM_677	12177	TUBGCP5	NP_443135.3	in vivo	11694571
COM_677	15589	TUBGCP6	NP_065194.2	in vivo	11694571
COM_677	18245	TUBGCP2	NP_006650.1	in vivo	11694571
COM_679	01859	TP53	NP_000537.3	in vitro	11340159
COM_679	02747	GTF2A2	NP_004483.1	in vitro	11340159
COM_679	02748	GTF2A1	NP_056943.1	in vitro	11340159
COM_68	00150	GRB2	NP_002077.1	in vitro	7675449
COM_68	01266	RET	NP_066124.1	in vitro	7675449
COM_68	11821	HIST2H4A	NP_003539.1	in vitro	7675449
COM_680	01859	TP53	NP_000537.3	in vitro;in vivo	9840937
COM_680	04042	MNAT1	NP_002422.1	in vitro;in vivo	9840937
COM_680	15993	CDK7	NP_001790.1	in vitro;in vivo	9840937
COM_682	01859	TP53	NP_000537.3	in vitro	11285227
COM_682	05146	COPS2	NP_001137359.1	in vitro	11285227
COM_682	06888	COPS5	NP_006828.2	in vitro	11285227
COM_682	07262	COPS3	NP_003644.2	in vitro	11285227
COM_682	09888	COPS4	NP_057213.2	in vitro	11285227
COM_682	15991	GPS1	NP_997657.1	in vitro	11285227
COM_682	16735	COPS6	NP_006824.2	in vitro	11285227
COM_682	16736	COPS7A	NP_057403.1	in vitro	11285227
COM_682	16737	COPS8	NP_006701.1	in vitro	11285227
COM_685	01869	NTRK1	NP_002520.2	in vivo	8226808
COM_685	02570	PLCG2	AAH11772.1	in vivo	8226808
COM_685	02780	SHC1	NP_001123512.1	in vivo	8226808
COM_686	01871	U2AF1	NP_006749.1	in vivo	11060040
COM_686	01872	U2AF2	NP_009210.1	in vivo	11060040
COM_686	02823	PTBP1	NP_002810.1	in vivo	11060040
COM_686	02889	MRE11A	NP_005582.1	in vivo	11060040
COM_686	03002	TJP1	NP_003248.3	in vivo	11060040
COM_686	03108	CAPRIN1	NP_005889.3	in vivo	11060040
COM_686	05400	NUDT21	NP_008937.1	in vivo	11060040
COM_686	05401	CPSF6	AAH00714.1	in vivo	11060040
COM_686	06295	PRPF8	NP_006436.3	in vivo	11060040
COM_686	07284	SFPQ	NP_005057.1	in vivo	11060040
COM_686	10592	PCF11	NP_056969.2	in vivo	11060040
COM_687	01871	U2AF1	NP_006749.1	in vivo	11060040
COM_687	01872	U2AF2	NP_009210.1	in vivo	11060040
COM_687	02823	PTBP1	NP_002810.1	in vivo	11060040
COM_687	02889	MRE11A	NP_005582.1	in vivo	11060040
COM_687	03002	TJP1	NP_003248.3	in vivo	11060040
COM_687	03108	CAPRIN1	NP_005889.3	in vivo	11060040
COM_687	05400	NUDT21	NP_008937.1	in vivo	11060040
COM_687	05401	CPSF6	AAH00714.1	in vivo	11060040
COM_687	06295	PRPF8	NP_006436.3	in vivo	11060040
COM_687	07284	SFPQ	NP_005057.1	in vivo	11060040
COM_687	10592	PCF11	NP_056969.2	in vivo	11060040
COM_687	16382	CLP1	NP_006822.1	in vivo	11060040
COM_69	00150	GRB2	NP_002077.1	in vivo	11071869
COM_69	01267	CRK	NP_058431.2	in vivo	11071869
COM_69	01381	PIK3R1	NP_852664.1	in vivo	11071869
COM_69	01681	SOS1	NP_005624.2	in vivo	11071869
COM_69	02301	SH3KBP1	NP_114098.1	in vivo	11071869
COM_69	04248	BCAR1	NP_055382.2	in vivo	11071869
COM_69	05153	BLNK	NP_037446.1	in vivo	11071869
COM_696	01900	VCL	NP_054706.1	in vitro;in vivo	12473693
COM_696	05023	ACTR2	NP_001005386.1	in vitro;in vivo	12473693
COM_696	05024	ACTR3	NP_005712.1	in vitro;in vivo	12473693
COM_7	00020	ACTN1	NP_001123476.1	in vitro;in vivo	12223541
COM_7	00449	CDK5	NP_004926.1	in vitro;in vivo	12223541
COM_7	06532	CAMK2A	NP_057065.2	in vitro;in vivo	12223541
COM_70	00150	GRB2	NP_002077.1	in vitro	9716598
COM_70	01320	CBL	NP_005179.2	in vitro	9716598
COM_70	02780	SHC1	NP_001123512.1	in vitro	9716598
COM_70	03362	LCP2	NP_005556.1	in vitro	9716598
COM_700	01905	VHL	NP_000542.1	in vitro;in vivo	11384984
COM_700	02873	TCEB3	NP_003189.2	in vitro;in vivo	11384984
COM_700	02874	TCEB2	NP_996896.1	in vitro;in vivo	11384984
COM_700	02875	TCEB1	NP_005639.1	in vitro;in vivo	11384984
COM_700	03444	CUL5	NP_003469.2	in vitro;in vivo	11384984
COM_700	04669	SOCS1	NP_003736.1	in vitro;in vivo	11384984
